Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,MSSubClass_fix,LotFrontage_Imp,SalePrice_log,YrMoSold,FunctionalNum,LotArea_log,BuiltRemodDiff,LandSlopeNum,Street_Pave,RoofStyleCat,RoofMatl_CompShgBin,ExtMatlNum,ExterCondNum,ExterQualNum,BsmtQualNum,BsmtCondNum,HeatingQCNum,KitchenQualNum,FireplaceQuNum,GarageQualNum,GarageCondNum,FoundationCat,BsmtExposureNum,BsmtFinTypeNum,BsmtLwQ,BsmtBLQ,BsmtRec,BsmtGLQ,BsmtALQ,BsmtUnf,BsmtFinRatio,BsmtUnfRatio,Utilities_AllPub,HeatingCat,CentralAirNum,ElectricalCat,GarageYrDiff,PavedDriveNum,TotalPorchSF,TotalPorchTypeNum,PoolQCNum,1stFlrSF_log,GrLivArea_log,RoofStyle_Flat,RoofStyle_Gable,RoofStyle_Gambrel,RoofStyle_Hip,RoofStyle_Mansard,RoofStyleCat_Gable,RoofStyleCat_Hip,RoofMatl_ClyTile,RoofMatl_CompShg,RoofMatl_Membran,RoofMatl_Roll,RoofMatl_Tar&Grv,RoofMatl_WdShake,RoofMatl_WdShngl,ExteriorVinylSd,ExteriorWdShing,ExteriorAsbShng,ExteriorOther,ExteriorAsphShn,ExteriorWdSdng,ExteriorStucco,ExteriorBrkFace,ExteriorHdBoard,ExteriorImStucc,ExteriorCemntBd,ExteriorBrkComm,ExteriorMetalSd,ExteriorPlywood,ExteriorStone,ExteriorCBlock,ExteriorOtherLT1,MasVnrType_BrkFace,MasVnrType_None,MasVnrType_Stone,Foundation_BrkTil,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,FoundationCat_BrkTil,FoundationCat_CBlock,FoundationCat_PConc,Heating_GasA,Heating_GasW,Heating_Grav,Heating_OthW,Heating_Wall,HeatingCat_GasA,HeatingCat_GasW,Electrical_FuseA,Electrical_FuseF,Electrical_FuseP,Electrical_SBrkr,ElectricalCat_Fuse,ElectricalCat_SBrkr,GarageType_Attchd,GarageType_Basment,GarageType_BuiltIn,GarageType_CarPort,GarageType_Detchd,GarageType_No,GarageFinish_Fin,GarageFinish_RFn,GarageFinish_Unf,Fence_GdPrv,Fence_GdWo,Fence_MnPrv,Fence_None,MiscFeature_Gar2,MiscFeature_Othr,MiscFeature_Shed,MiscFeature_TenC
110,20,RL,105.0,11751,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,6,6,1977,1977,Hip,CompShg,Plywood,Plywood,BrkFace,480.0,TA,TA,CBlock,Gd,TA,No,BLQ,705,Unf,0,1139,1844,GasA,Ex,Y,SBrkr,1844,0,0,1844,0,0,2,0,3,1,TA,7,Typ,1,TA,Attchd,1977,RFn,2,546,TA,TA,Y,0,122,0,0,0,0,,MnPrv,,0,1,2010,COD,Normal,190000,20,105.0,12.154779351142626,2010-01-01,5,9.37169362233394,0,1,1,Hip,1,1,3,3,4,3,5,3,3,3,3,CBlock,1,2,0,1,0,0,0,1,0.3823210412147505,0.6176789587852495,1,GasA,1,SBrkr,0,1.0,122,1,0,7.519692404116539,7.519692404116539,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
111,50,RL,75.0,9525,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,6,4,1954,1972,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,Fa,No,Rec,444,Unf,0,550,994,GasA,Gd,Y,SBrkr,1216,639,0,1855,0,0,2,0,4,1,TA,7,Typ,0,,Attchd,1954,Unf,1,325,TA,TA,Y,182,0,0,0,0,0,,None,,0,10,2006,WD,Normal,136900,50,75.0,11.827006011276538,2006-10-01,5,9.1616751999949,18,1,1,Gable,1,1,3,3,3,2,4,3,0,3,3,CBlock,1,2,0,0,1,0,0,1,0.44668008048289737,0.5533199195171026,1,GasA,1,SBrkr,0,1.0,182,1,0,7.103322062526113,7.5256399750415355,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
112,80,RL,,7750,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,SLvl,7,5,2000,2000,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,GLQ,250,Unf,0,134,384,GasA,Ex,Y,SBrkr,774,656,0,1430,0,0,2,1,3,1,TA,7,Typ,1,TA,BuiltIn,2000,Fin,2,400,TA,TA,Y,180,0,0,0,0,0,,None,,0,4,2010,WD,Normal,180000,80,79.45833333333333,12.100712129872349,2010-04-01,5,8.955448122347393,0,1,1,Gable,1,1,3,3,4,3,5,3,3,3,3,PConc,1,2,0,0,0,1,0,1,0.6510416666666666,0.3489583333333333,1,GasA,1,SBrkr,0,1.0,180,1,0,6.651571873589727,7.265429723253953,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
113,60,RL,77.0,9965,Pave,,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,Stone,220.0,Gd,TA,PConc,Ex,TA,Av,GLQ,984,Unf,0,280,1264,GasA,Ex,Y,SBrkr,1282,1414,0,2696,1,0,2,1,4,1,Ex,10,Typ,1,Gd,BuiltIn,2007,Fin,3,792,TA,TA,Y,120,184,0,0,168,0,,None,,0,10,2007,New,Partial,383970,60,77.0,12.858319703517948,2007-10-01,5,9.206834232646894,0,1,1,Gable,1,1,3,4,5,3,5,5,4,3,3,PConc,3,2,0,0,0,1,0,1,0.7784810126582279,0.22151898734177214,1,GasA,1,SBrkr,0,1.0,472,3,0,7.156176637480615,7.899524472032198,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
114,20,RL,,21000,Pave,,Reg,Bnk,AllPub,Corner,Gtl,Crawfor,Norm,Norm,1Fam,1Story,6,5,1953,1953,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,184.0,TA,Gd,CBlock,Gd,TA,Mn,ALQ,35,Rec,869,905,1809,GasA,TA,Y,SBrkr,2259,0,0,2259,1,0,2,0,3,1,Gd,7,Typ,2,Gd,Basment,1953,Unf,2,450,TA,TA,Y,166,120,192,0,0,0,,MnPrv,,0,10,2007,COD,Abnorml,217000,20,72.51428571428572,12.287652632522596,2007-10-01,5,9.952277716705561,0,1,1,Hip,1,1,4,3,4,3,3,4,4,3,3,CBlock,2,2,0,0,1,0,1,1,0.49972360420121614,0.5002763957987839,1,GasA,1,SBrkr,0,1.0,478,3,0,7.7226775164680035,7.7226775164680035,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
115,70,RL,61.0,7259,Pave,,IR1,Lvl,AllPub,Inside,Mod,Crawfor,Norm,Norm,1Fam,2Story,6,8,1945,2002,Gambrel,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,774,LwQ,150,104,1028,GasA,Ex,Y,SBrkr,1436,884,0,2320,1,0,2,1,3,1,Gd,9,Typ,1,TA,Detchd,1945,Unf,1,180,TA,TA,Y,224,0,0,0,0,0,,MnPrv,,0,7,2007,WD,Normal,259500,70,61.0,12.46651198158808,2007-07-01,5,8.889997357284841,57,2,1,Other,1,1,3,3,3,3,5,4,3,3,3,CBlock,1,2,1,0,0,0,1,1,0.8988326848249028,0.10116731517509728,1,GasA,1,SBrkr,0,1.0,224,1,0,7.269616749608169,7.749322464660356,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
116,160,FV,34.0,3230,Pave,Pave,Reg,Lvl,AllPub,Corner,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,6,5,1999,1999,Gable,CompShg,MetalSd,MetalSd,BrkFace,1129.0,TA,TA,PConc,Gd,TA,No,GLQ,419,Unf,0,310,729,GasA,Gd,Y,SBrkr,729,729,0,1458,0,0,2,1,2,1,TA,5,Typ,1,Fa,Detchd,1999,Unf,2,440,TA,TA,Y,0,32,0,0,0,0,,None,,0,6,2007,WD,Normal,176000,160,34.0,12.078239274020287,2007-06-01,5,8.080237416216702,0,1,1,Gable,1,1,3,3,4,3,4,3,2,3,3,PConc,1,2,0,0,0,1,0,1,0.5747599451303155,0.4252400548696845,1,GasA,1,SBrkr,0,1.0,32,1,0,6.591673732008658,7.284820912568604,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
117,20,RL,,11616,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,5,1962,1962,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,116.0,TA,TA,CBlock,TA,TA,No,LwQ,170,BLQ,670,252,1092,GasA,TA,Y,SBrkr,1092,0,0,1092,0,1,1,0,3,1,TA,6,Typ,1,Po,Attchd,1962,Unf,1,288,TA,TA,Y,0,20,144,0,0,0,,None,,0,9,2009,WD,Normal,139000,20,75.14285714285714,11.842229212112827,2009-09-01,5,9.360138737064576,0,1,1,Gable,1,1,3,3,3,3,3,3,1,3,3,CBlock,1,2,1,1,0,0,0,1,0.7692307692307693,0.23076923076923078,1,GasA,1,SBrkr,0,1.0,164,2,0,6.9957661563048505,6.9957661563048505,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
118,20,RL,74.0,8536,Pave,,Reg,Lvl,AllPub,Corner,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,Unf,0,Unf,0,1125,1125,GasA,Gd,Y,SBrkr,1125,0,0,1125,0,0,1,1,2,1,TA,5,Typ,0,,Attchd,2007,Unf,2,430,TA,TA,Y,80,64,0,0,0,0,,None,,0,4,2007,New,Partial,155000,20,74.0,11.951180395901384,2007-04-01,5,9.05204779298159,1,1,1,Gable,1,1,3,3,4,3,4,3,0,3,3,PConc,1,1,0,0,0,0,0,1,0.0,1.0,1,GasA,1,SBrkr,1,1.0,144,2,0,7.025538314638521,7.025538314638521,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
119,60,RL,90.0,12376,Pave,,Reg,Lvl,AllPub,Corner,Gtl,SawyerW,Norm,Norm,1Fam,2Story,7,5,1990,1990,Hip,CompShg,Plywood,Plywood,None,0.0,TA,TA,PConc,Gd,TA,Mn,GLQ,1470,Unf,0,203,1673,GasA,Gd,Y,SBrkr,1699,1523,0,3222,1,0,3,0,5,1,Gd,11,Typ,2,TA,Attchd,1990,Unf,3,594,TA,TA,Y,367,0,0,0,0,0,,None,,0,5,2010,WD,Normal,320000,60,90.0,12.676076274775909,2010-05-01,5,9.423514392252901,0,1,1,Hip,1,1,3,3,4,3,4,4,3,3,3,PConc,2,2,0,0,0,1,0,1,0.8786610878661087,0.12133891213389121,1,GasA,1,SBrkr,0,1.0,367,1,0,7.4377951216719325,8.07775756373692,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
120,60,RL,65.0,8461,Pave,,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,6,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,728,728,GasA,Ex,Y,SBrkr,728,728,0,1456,0,0,2,1,3,1,Gd,8,Typ,1,Gd,Attchd,2005,Fin,2,390,TA,TA,Y,0,24,0,0,0,0,,None,,0,7,2006,New,Partial,163990,60,65.0,12.007560729337492,2006-07-01,5,9.0432226489245,1,1,1,Gable,1,1,3,4,4,3,5,4,4,3,3,PConc,1,1,0,0,0,0,0,1,0.0,1.0,1,GasA,1,SBrkr,0,1.0,24,1,0,6.590301048196686,7.283448228756631,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
121,80,RL,,21453,Pave,,IR1,Low,AllPub,CulDSac,Sev,ClearCr,Norm,Norm,1Fam,SLvl,6,5,1969,1969,Flat,Metal,Plywood,Plywood,None,0.0,TA,TA,CBlock,TA,TA,Gd,ALQ,938,Unf,0,0,938,GasA,Ex,Y,SBrkr,988,0,0,988,1,0,1,0,1,1,TA,4,Typ,2,TA,Attchd,1969,Unf,2,540,TA,TA,Y,0,130,0,130,0,0,,None,,0,10,2006,WD,Normal,180000,80,83.46153846153847,12.100712129872349,2006-10-01,5,9.973619774716504,0,3,1,Other,0,1,3,3,3,3,5,3,3,3,3,CBlock,4,2,0,0,0,0,1,0,1.0,0.0,1,GasA,1,SBrkr,0,1.0,260,2,0,6.895682697747868,6.895682697747868,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
122,50,RM,50.0,6060,Pave,,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,4,5,1939,1950,Gable,CompShg,AsbShng,AsbShng,None,0.0,TA,TA,PConc,TA,TA,No,Unf,0,Unf,0,732,732,GasA,Gd,Y,SBrkr,772,351,0,1123,0,0,1,0,3,1,TA,4,Typ,0,,Detchd,1979,Unf,1,264,TA,TA,P,0,0,140,0,0,0,,MnPrv,,0,6,2007,WD,Normal,100000,50,50.0,11.512925464970227,2007-06-01,5,8.70946507906336,11,1,1,Gable,1,1,3,3,3,3,4,3,0,3,3,PConc,1,1,0,0,0,0,0,1,0.0,1.0,1,GasA,1,SBrkr,40,0.5,140,1,0,6.648984550024776,7.023758954738443,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
123,20,RL,75.0,9464,Pave,,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,7,1958,1958,Hip,CompShg,MetalSd,MetalSd,BrkFace,135.0,TA,Gd,CBlock,TA,TA,No,BLQ,570,Unf,0,510,1080,GasA,Gd,Y,SBrkr,1080,0,0,1080,0,0,1,0,3,1,TA,5,Typ,0,,Attchd,1958,Unf,1,288,TA,TA,Y,0,0,0,0,130,0,,None,,0,6,2008,WD,Normal,136000,20,75.0,11.820410164718187,2008-06-01,5,9.155250405658222,0,1,1,Hip,1,1,4,3,3,3,4,3,0,3,3,CBlock,1,2,0,1,0,0,0,1,0.5277777777777778,0.4722222222222222,1,GasA,1,SBrkr,0,1.0,130,1,0,6.984716320118266,6.984716320118266,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
124,120,RL,55.0,7892,Pave,,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,TwnhsE,1Story,6,5,1993,1993,Gable,CompShg,Plywood,Plywood,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,300,Unf,0,899,1199,GasA,Ex,Y,SBrkr,1199,0,0,1199,0,0,2,0,2,1,Gd,5,Typ,0,,Attchd,1993,RFn,2,530,TA,TA,Y,0,63,0,0,0,0,,None,,0,3,2008,WD,Normal,153900,120,55.0,11.94405831982697,2008-03-01,5,8.973604867142505,0,1,1,Gable,1,1,3,4,4,3,5,4,0,3,3,PConc,1,2,0,0,0,1,0,1,0.25020850708924103,0.749791492910759,1,GasA,1,SBrkr,0,1.0,63,1,0,7.089243155027514,7.089243155027514,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
125,20,RL,48.0,17043,Pave,,IR1,Lvl,AllPub,CulDSac,Gtl,NWAmes,Norm,Norm,1Fam,1Story,6,5,1979,1998,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,Gd,CBlock,Gd,Fa,No,Unf,0,Unf,0,1362,1362,GasA,TA,Y,SBrkr,1586,0,0,1586,0,0,2,0,3,1,TA,7,Typ,1,TA,Attchd,1979,Unf,2,435,TA,TA,Y,192,0,0,0,0,0,,None,,0,1,2009,WD,Normal,181000,20,48.0,12.106252310247962,2009-01-01,5,9.743494841225237,19,1,1,Gable,1,1,4,3,4,2,3,3,3,3,3,CBlock,1,1,0,0,0,0,0,1,0.0,1.0,1,GasA,1,SBrkr,0,1.0,192,1,0,7.368970402194793,7.368970402194793,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
126,190,RM,60.0,6780,Pave,,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,2fmCon,1.5Fin,6,8,1935,1982,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,Fa,CBlock,TA,TA,Av,GLQ,490,Unf,0,30,520,GasA,Gd,N,SBrkr,520,0,234,754,1,0,1,0,2,1,TA,5,Typ,0,,No,0,,0,0,,,N,53,0,0,0,0,0,,None,,0,6,2006,WD,Normal,84500,190,60.0,11.344506813345266,2006-06-01,5,8.821732380934444,47,1,1,Gable,1,1,2,3,3,3,4,3,0,0,0,CBlock,3,2,0,0,0,1,0,1,0.9423076923076923,0.057692307692307696,1,GasA,0,SBrkr,-1935,0.0,53,1,0,6.253828811575473,6.625392368007956,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
127,120,RL,,4928,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NPkVill,Norm,Norm,TwnhsE,1Story,6,5,1976,1976,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,CBlock,Gd,TA,No,ALQ,120,Unf,0,958,1078,GasA,TA,Y,SBrkr,958,0,0,958,0,0,2,0,2,1,TA,5,Typ,1,TA,Attchd,1977,RFn,2,440,TA,TA,Y,0,205,0,0,0,0,,None,,0,2,2007,WD,Normal,128000,120,38.5,11.759785542901756,2007-02-01,5,8.502688505213357,0,1,1,Gable,1,1,3,3,4,3,3,3,3,3,3,CBlock,1,2,0,0,0,0,1,1,0.11131725417439703,0.8886827458256029,1,GasA,1,SBrkr,1,1.0,205,1,0,6.86484777797086,6.86484777797086,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
128,45,RM,55.0,4388,Pave,,IR1,Bnk,AllPub,Inside,Gtl,OldTown,Feedr,Norm,1Fam,1.5Unf,5,7,1930,1950,Gable,CompShg,WdShing,Wd Sdng,None,0.0,TA,Gd,BrkTil,TA,TA,No,LwQ,116,Unf,0,556,672,GasA,Ex,Y,SBrkr,840,0,0,840,0,0,1,0,3,1,TA,5,Typ,1,TA,No,0,,0,0,,,N,0,0,0,0,0,0,,None,,0,6,2007,WD,Normal,87000,45,55.0,11.37366339763672,2007-06-01,5,8.38662882139512,20,1,1,Gable,1,2,4,3,3,3,5,3,3,0,0,BrkTil,1,2,1,0,0,0,0,1,0.17261904761904762,0.8273809523809523,1,GasA,1,SBrkr,-1930,0.0,0,0,0,6.733401891837359,6.733401891837359,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
129,60,RL,69.0,7590,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,PosN,Norm,1Fam,2Story,6,5,1966,1966,Gable,CompShg,VinylSd,VinylSd,BrkFace,266.0,TA,TA,CBlock,TA,TA,No,BLQ,512,Unf,0,148,660,GasA,TA,Y,SBrkr,660,688,0,1348,0,0,1,1,3,1,TA,6,Typ,1,Fa,Attchd,1966,RFn,2,453,TA,TA,Y,188,108,0,0,0,0,,None,,0,7,2006,WD,Normal,155000,60,69.0,11.951180395901384,2006-07-01,5,8.934586870389676,0,1,1,Gable,1,1,3,3,3,3,3,3,2,3,3,CBlock,1,2,0,1,0,0,0,1,0.7757575757575758,0.22424242424242424,1,GasA,1,SBrkr,0,1.0,296,2,0,6.492239835020471,7.206377291472252,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
130,20,RL,69.0,8973,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1958,1991,Gable,CompShg,Plywood,Plywood,BrkFace,85.0,TA,TA,CBlock,TA,TA,No,Rec,567,BLQ,28,413,1008,GasA,TA,Y,FuseA,1053,0,0,1053,0,1,1,1,3,1,Ex,6,Typ,0,,2Types,1998,RFn,2,750,TA,TA,Y,0,80,0,180,0,0,,MnWw,,0,7,2006,WD,Abnorml,150000,20,69.0,11.918390573078392,2006-07-01,5,9.101975347298056,33,1,1,Gable,1,1,3,3,3,3,3,5,0,3,3,CBlock,1,2,0,1,1,0,0,1,0.5902777777777778,0.4097222222222222,1,GasA,1,Fuse,40,1.0,260,2,0,6.959398512133975,6.959398512133975,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
131,60,RL,88.0,14200,Pave,,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,2Story,7,6,1966,1966,Gable,CompShg,MetalSd,MetalSd,BrkFace,309.0,TA,TA,CBlock,TA,TA,No,Rec,445,Unf,0,479,924,GasA,Ex,Y,SBrkr,1216,941,0,2157,0,0,2,1,4,1,Gd,8,Typ,2,Gd,Attchd,1966,Fin,2,487,TA,TA,Y,105,66,0,0,0,0,,GdPrv,,0,5,2006,WD,Normal,226000,60,88.0,12.328290278254425,2006-05-01,5,9.560997243589352,0,1,1,Gable,1,1,3,3,3,3,5,4,4,3,3,CBlock,1,2,0,0,1,0,0,1,0.4816017316017316,0.5183982683982684,1,GasA,1,SBrkr,0,1.0,171,2,0,7.103322062526113,7.676473646389156,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
